2006.01.03,00:54,1.189500,1.189500,1.189400,1.189400,0
2006.01.03,00:57,1.189300,1.189400,1.189300,1.189300,0
2006.01.03,01:02,1.189400,1.189800,1.189400,1.189700,0
2006.01.03,01:03,1.189800,1.189900,1.189700,1.189900,0
2006.01.03,01:04,1.190000,1.190200,1.189900,1.190100,0
2006.01.03,01:05,1.190200,1.190200,1.189800,1.189900,0
2006.01.03,01:06,1.189800,1.189900,1.189700,1.189800,0
2006.01.03,01:07,1.189900,1.189900,1.189800,1.189900,0
2006.01.03,01:08,1.189800,1.189900,1.189800,1.189800,0
2006.01.03,01:09,1.189700,1.189700,1.189600,1.189600,0
2006.01.03,01:10,1.189700,1.190000,1.189600,1.189900,0
2006.01.03,01:11,1.190000,1.190300,1.190000,1.190200,0
2006.01.03,01:12,1.190300,1.190300,1.190200,1.190200,0
2006.01.03,01:14,1.190100,1.190100,1.189700,1.189800,0
2006.01.03,01:15,1.189700,1.189700,1.189500,1.189500,0
2006.01.03,01:16,1.189600,1.189600,1.189500,1.189500,0
2006.01.03,01:17,1.189600,1.189700,1.189600,1.189600,0
2006.01.03,01:18,1.189700,1.189700,1.189600,1.189600,0
2006.01.03,01:19,1.189700,1.189700,1.189600,1.189600,0
2006.01.03,01:20,1.189500,1.189600,1.189500,1.189500,0
2006.01.03,01:22,1.189600,1.189600,1.189500,1.189500,0
2006.01.03,01:23,1.189600,1.189600,1.189400,1.189500,0
2006.01.03,01:25,1.189400,1.189400,1.189400,1.189400,0
2006.01.03,01:27,1.189300,1.189300,1.189300,1.189300,0
2006.01.03,01:28,1.189400,1.189400,1.189300,1.189300,0
2006.01.03,01:29,1.189400,1.189400,1.189300,1.189400,0
2006.01.03,01:30,1.189500,1.189600,1.189500,1.189600,0
2006.01.03,01:31,1.189500,1.189500,1.189500,1.189500,0
2006.01.03,01:32,1.189400,1.189500,1.189400,1.189400,0
2006.01.03,01:33,1.189300,1.189300,1.188700,1.188700,0
2006.01.03,01:34,1.188800,1.188900,1.188700,1.188700,0
2006.01.03,01:35,1.188800,1.188800,1.188700,1.188700,0
2006.01.03,01:36,1.188800,1.188900,1.188600,1.188600,0
2006.01.03,01:37,1.188700,1.188700,1.188600,1.188700,0
2006.01.03,01:38,1.188600,1.188700,1.188500,1.188500,0
2006.01.03,01:39,1.188400,1.188400,1.188000,1.188000,0
2006.01.03,01:40,1.187900,1.188400,1.187900,1.188400,0
2006.01.03,01:41,1.188500,1.188600,1.188500,1.188500,0
2006.01.03,01:43,1.188400,1.188500,1.188000,1.188000,0
2006.01.03,01:44,1.188100,1.188200,1.187400,1.187500,0
2006.01.03,01:45,1.187600,1.188000,1.187600,1.187900,0
2006.01.03,01:46,1.187800,1.188000,1.187700,1.187800,0
2006.01.03,01:48,1.187900,1.187900,1.187800,1.187800,0
2006.01.03,01:49,1.187900,1.187900,1.187800,1.187900,0
2006.01.03,01:50,1.188000,1.188000,1.187900,1.187900,0
2006.01.03,01:53,1.187800,1.188500,1.187800,1.188400,0
2006.01.03,01:54,1.188300,1.188300,1.188200,1.188200,0
2006.01.03,01:56,1.188100,1.188100,1.188000,1.188000,0
2006.01.03,01:57,1.187800,1.187900,1.187600,1.187600,0
